uid,score
264281.0,74.0
264282.0,82.0
264283.0,100.0
264284.0,97.0
264286.0,97.0
264287.0,26.0
264290.0,100.0
264291.0,92.0
264292.0,92.0
264297.0,98.0
264299.0,99.0
264300.0,100.0
264301.0,86.0
264302.0,99.0
264303.0,55.0
264304.0,99.0
264306.0,97.0
264307.0,100.0
264309.0,96.0
264311.0,90.0
264312.0,97.0
264313.0,100.0
264315.0,97.0
264317.0,98.0
264318.0,100.0
264319.0,100.0
264324.0,100.0
264326.0,100.0
264327.0,99.0
264333.0,96.0
264340.0,97.0
264341.0,51.0
264344.0,89.0
264345.0,90.0
264346.0,92.0
264347.0,99.0
264353.0,100.0
264354.0,80.0
264357.0,74.0
264359.0,91.0
264360.0,88.0
264362.0,89.0
264366.0,76.0
264369.0,100.0
264370.0,100.0
264374.0,64.0
264375.0,88.0
264378.0,52.0
264379.0,68.0
264381.0,81.0
264382.0,99.0
264383.0,51.0
264384.0,90.0
264385.0,100.0
264386.0,98.0
300751.0,45.0
300752.0,98.0
300753.0,100.0
300754.0,95.0
300757.0,95.0
300759.0,86.0
300760.0,66.0
300761.0,93.0
300764.0,82.0
300765.0,87.0
300766.0,34.0
300767.0,63.0
300769.0,93.0
300770.0,87.0
300771.0,98.0
300772.0,100.0
300773.0,94.0
300774.0,87.0
300775.0,97.0
300776.0,30.0
300777.0,69.0
300778.0,100.0
300781.0,88.0
300784.0,99.0
300785.0,65.0
300786.0,22.0
300788.0,55.0
300789.0,89.0
300790.0,36.0
300791.0,60.0
300792.0,78.0
300796.0,97.0
300797.0,97.0
300798.0,11.0
300799.0,95.0
300800.0,30.0
300802.0,72.0
300803.0,90.0
300805.0,25.0
300806.0,96.0
300808.0,64.0
300809.0,98.0
300810.0,90.0
300814.0,79.0
300815.0,100.0
300817.0,84.0
300819.0,88.0
300820.0,56.0
300821.0,92.0
300824.0,40.0
300825.0,81.0
300826.0,100.0
300827.0,92.0
300829.0,69.0
300831.0,71.0
300832.0,100.0
300833.0,25.0
300834.0,69.0
300835.0,100.0
300836.0,92.0
300838.0,98.0
300839.0,84.0
300840.0,80.0
300844.0,71.0
300846.0,100.0
300847.0,87.0
300852.0,100.0
300853.0,53.0
300856.0,100.0
300857.0,50.0
300858.0,79.0
300859.0,86.0
300861.0,83.0
300863.0,17.0
300865.0,24.0
300867.0,96.0
300868.0,68.0
300869.0,95.0
300870.0,95.0
300871.0,100.0
300872.0,66.0
300873.0,58.0
300880.0,76.0
300883.0,81.0
300884.0,43.0
300886.0,87.0
300887.0,30.0
300888.0,99.0
300889.0,57.0
300891.0,67.0
300892.0,83.0
300893.0,96.0
300895.0,56.0
300897.0,97.0
300901.0,39.0
300903.0,4.0
300904.0,97.0
300905.0,89.0
300907.0,58.0
300908.0,89.0
300910.0,49.0
300912.0,67.0
300913.0,96.0
300914.0,84.0
300915.0,77.0
300918.0,66.0
300921.0,98.0
300924.0,81.0
300926.0,66.0
300928.0,97.0
300932.0,100.0
300933.0,100.0
300934.0,99.0
300936.0,100.0
300938.0,98.0
300939.0,75.0
300940.0,63.0
300941.0,74.0
300944.0,29.0
300946.0,87.0
300947.0,63.0
300948.0,31.0
300950.0,93.0
300952.0,100.0
300954.0,88.0
300957.0,58.0
300960.0,100.0
300961.0,94.0
300962.0,98.0
300963.0,93.0
300966.0,82.0
300968.0,99.0
300970.0,96.0
300972.0,32.0
300973.0,96.0
300974.0,99.0
300976.0,28.0
300977.0,63.0
300979.0,45.0
300980.0,100.0
300982.0,77.0
300983.0,82.0
300985.0,96.0
300986.0,95.0
300988.0,100.0
300989.0,97.0
300994.0,85.0
301000.0,98.0
301004.0,100.0
301007.0,5.0
301010.0,58.0
301011.0,66.0
301012.0,23.0
301014.0,27.0
301015.0,6.0
301017.0,35.0
301018.0,50.0
301019.0,95.0
301020.0,80.0
301021.0,97.0
301022.0,76.0
301027.0,50.0
301028.0,97.0
301029.0,84.0
301031.0,100.0
301032.0,94.0
301034.0,64.0
301035.0,67.0
301037.0,3.0
301040.0,82.0
301041.0,52.0
301042.0,47.0
301043.0,76.0
301046.0,78.0
301047.0,64.0
301048.0,33.0
301049.0,46.0
301050.0,88.0
301051.0,57.0
301053.0,31.0
301055.0,34.0
301057.0,92.0
301058.0,96.0
301062.0,94.0
301063.0,87.0
301064.0,46.0
301068.0,72.0
301070.0,71.0
301072.0,34.0
301073.0,97.0
301075.0,90.0
301076.0,64.0
301078.0,87.0
301079.0,93.0
301080.0,92.0
301081.0,90.0
301082.0,26.0
301085.0,25.0
301087.0,96.0
301088.0,60.0
301093.0,93.0
301094.0,100.0
301096.0,94.0
301097.0,78.0
301098.0,92.0
301099.0,62.0
301102.0,85.0
301103.0,94.0
301104.0,55.0
301105.0,87.0
301107.0,30.0
301109.0,62.0
301111.0,100.0
301112.0,61.0
301113.0,98.0
301115.0,42.0
301117.0,58.0
301118.0,76.0
301121.0,94.0
301122.0,93.0
301125.0,30.0
301126.0,6.0
301127.0,39.0
301131.0,86.0
301132.0,76.0
301133.0,62.0
301134.0,52.0
301135.0,82.0
301136.0,32.0
301137.0,60.0
301138.0,95.0
301139.0,75.0
301140.0,67.0
301141.0,88.0
301142.0,92.0
301145.0,75.0
301146.0,100.0
301147.0,100.0
301151.0,96.0
301153.0,78.0
301159.0,59.0
301160.0,67.0
301161.0,99.0
301163.0,100.0
301164.0,100.0
301165.0,98.0
301166.0,37.0
301168.0,99.0
301170.0,79.0
301171.0,100.0
301172.0,100.0
301173.0,84.0
301174.0,100.0
301176.0,95.0
301177.0,100.0
301178.0,95.0
301180.0,98.0
301181.0,74.0
301182.0,88.0
301184.0,67.0
301185.0,97.0
301189.0,100.0
301191.0,66.0
301192.0,100.0
301193.0,98.0
301196.0,79.0
301198.0,100.0
301199.0,94.0
301200.0,98.0
301205.0,55.0
301206.0,100.0
301208.0,98.0
301209.0,95.0
301211.0,100.0
301212.0,90.0
301213.0,100.0
301214.0,98.0
301215.0,98.0
301216.0,95.0
301219.0,97.0
301221.0,96.0
301222.0,82.0
301223.0,99.0
301225.0,86.0
301227.0,99.0
301228.0,79.0
301230.0,96.0
301231.0,97.0
301233.0,41.0
301237.0,48.0
301238.0,48.0
301240.0,85.0
301241.0,98.0
301242.0,17.0
301244.0,97.0
301245.0,53.0
301247.0,74.0
301249.0,99.0
301250.0,98.0
301256.0,96.0
301264.0,93.0
301265.0,98.0
301271.0,100.0
301272.0,53.0
301273.0,100.0
301274.0,100.0
301275.0,91.0
301277.0,77.0
301279.0,52.0
301280.0,96.0
301285.0,100.0
301287.0,78.0
301291.0,82.0
301293.0,97.0
301294.0,99.0
301296.0,95.0
301298.0,75.0
301299.0,84.0
301301.0,89.0
301302.0,91.0
301306.0,66.0
301311.0,91.0
301312.0,100.0
301313.0,89.0
301314.0,89.0
301315.0,99.0
301317.0,99.0
301320.0,100.0
301322.0,97.0
301324.0,100.0
301327.0,89.0
301329.0,97.0
301330.0,96.0
301332.0,87.0
301335.0,98.0
301336.0,99.0
301339.0,72.0
301340.0,51.0
301342.0,74.0
301343.0,100.0
301344.0,91.0
301346.0,97.0
301349.0,96.0
301350.0,98.0
301352.0,99.0
301354.0,81.0
301357.0,100.0
301358.0,91.0
301359.0,67.0
301361.0,46.0
301362.0,99.0
301363.0,95.0
301364.0,100.0
301365.0,100.0
301370.0,84.0
301375.0,96.0
301376.0,100.0
301377.0,88.0
301379.0,99.0
301380.0,97.0
301382.0,98.0
301385.0,97.0
301387.0,99.0
301390.0,49.0
301391.0,45.0
301393.0,100.0
301394.0,99.0
301395.0,97.0
301396.0,100.0
301397.0,100.0
301398.0,100.0
301399.0,99.0
301400.0,51.0
301402.0,100.0
301404.0,76.0
301405.0,56.0
301408.0,86.0
301412.0,95.0
301413.0,99.0
301414.0,97.0
301415.0,83.0
301416.0,62.0
301417.0,99.0
301418.0,96.0
301419.0,99.0
301423.0,69.0
301424.0,99.0
301427.0,97.0
301428.0,100.0
301429.0,100.0
301431.0,31.0
301433.0,98.0
301437.0,86.0
301439.0,68.0
301440.0,90.0
301441.0,99.0
301444.0,69.0
301445.0,100.0
301447.0,98.0
301452.0,100.0
301454.0,84.0
301462.0,100.0
301463.0,94.0
301465.0,100.0
301467.0,100.0
301468.0,80.0
301470.0,100.0
301474.0,100.0
301475.0,94.0
301476.0,100.0
301477.0,82.0
301478.0,90.0
301479.0,80.0
301480.0,96.0
301481.0,87.0
301485.0,99.0
301486.0,100.0
301488.0,94.0
301489.0,86.0
301492.0,100.0
301493.0,98.0
301496.0,98.0
301497.0,100.0
301502.0,98.0
301503.0,100.0
301505.0,98.0
301506.0,97.0
301507.0,99.0
301509.0,94.0
301510.0,100.0
301512.0,100.0
301514.0,76.0
301515.0,89.0
301517.0,100.0
301519.0,93.0
301520.0,100.0
301521.0,92.0
301522.0,92.0
301524.0,55.0
301525.0,93.0
301529.0,96.0
301530.0,71.0
301535.0,94.0
301537.0,100.0
301538.0,90.0
301539.0,75.0
301540.0,95.0
301543.0,94.0
301544.0,76.0
301547.0,82.0
301549.0,68.0
301551.0,73.0
301552.0,90.0
301553.0,70.0
301557.0,99.0
301563.0,97.0
301564.0,84.0
301565.0,90.0
301566.0,97.0
301569.0,100.0
301570.0,100.0
301571.0,96.0
301572.0,88.0
301573.0,83.0
301574.0,33.0
301575.0,84.0
301576.0,100.0
301579.0,96.0
301580.0,100.0
301581.0,83.0
301582.0,99.0
301584.0,100.0
301586.0,99.0
301587.0,100.0
301589.0,84.0
301596.0,97.0
301597.0,87.0
301598.0,100.0
301600.0,100.0
301602.0,96.0
301604.0,100.0
301605.0,91.0
301606.0,97.0
301607.0,100.0
301609.0,98.0
301610.0,94.0
301611.0,100.0
301612.0,33.0
301613.0,96.0
301617.0,72.0
301620.0,100.0
301621.0,84.0
301622.0,95.0
301624.0,98.0
301625.0,98.0
301626.0,99.0
301628.0,78.0
301630.0,99.0
301631.0,57.0
301633.0,96.0
301634.0,100.0
301635.0,100.0
301638.0,78.0
301639.0,95.0
301641.0,99.0
301646.0,98.0
301647.0,82.0
301648.0,98.0
301651.0,98.0
301652.0,93.0
301655.0,57.0
301657.0,98.0
301659.0,100.0
301660.0,68.0
301664.0,93.0
301666.0,93.0
301667.0,96.0
301668.0,66.0
301670.0,86.0
301671.0,53.0
301674.0,63.0
301675.0,98.0
301677.0,82.0
301680.0,93.0
301681.0,100.0
301682.0,56.0
301683.0,99.0
301684.0,96.0
301686.0,100.0
301687.0,100.0
301695.0,99.0
301696.0,95.0
301697.0,100.0
301698.0,100.0
301700.0,100.0
301701.0,100.0
301703.0,100.0
301704.0,100.0
301706.0,98.0
301716.0,53.0
301718.0,90.0
301720.0,87.0
301721.0,96.0
301722.0,100.0
301724.0,99.0
301728.0,99.0
301736.0,96.0
301737.0,99.0
301739.0,100.0
301743.0,100.0
301749.0,100.0
301751.0,99.0
301754.0,100.0
301755.0,97.0
301756.0,86.0
301760.0,100.0
301761.0,55.0
301766.0,90.0
301767.0,100.0
301771.0,94.0
301772.0,96.0
301773.0,55.0
301775.0,100.0
301779.0,91.0
301780.0,100.0
301781.0,94.0
301783.0,100.0
301788.0,100.0
301790.0,100.0
301792.0,64.0
301795.0,96.0
301802.0,96.0
301803.0,100.0
301804.0,90.0
301805.0,95.0
301806.0,84.0
301808.0,100.0
301809.0,99.0
301811.0,99.0
301813.0,99.0
301814.0,99.0
301818.0,19.0
301819.0,58.0
301823.0,77.0
301828.0,100.0
301831.0,58.0
301836.0,99.0
301840.0,100.0
301841.0,100.0
301842.0,100.0
301843.0,98.0
301844.0,97.0
301845.0,89.0
301847.0,82.0
301848.0,68.0
301849.0,36.0
301850.0,100.0
301851.0,99.0
301852.0,98.0
301853.0,82.0
301856.0,85.0
301859.0,100.0
301862.0,99.0
301863.0,100.0
301864.0,92.0
301865.0,99.0
301871.0,100.0
301873.0,98.0
301876.0,78.0
301877.0,98.0
301879.0,97.0
301880.0,97.0
301881.0,99.0
301883.0,91.0
301884.0,99.0
301885.0,87.0
301887.0,98.0
301888.0,83.0
301889.0,97.0
301892.0,97.0
301893.0,98.0
301894.0,63.0
301895.0,100.0
301896.0,97.0
301898.0,99.0
301899.0,96.0
301901.0,94.0
301902.0,85.0
301904.0,83.0
301905.0,91.0
301906.0,98.0
301907.0,97.0
301908.0,96.0
301910.0,77.0
301911.0,75.0
301912.0,85.0
301915.0,98.0
301916.0,96.0
301917.0,94.0
301919.0,99.0
301921.0,97.0
301923.0,94.0
301924.0,100.0
301926.0,99.0
301929.0,96.0
301930.0,100.0
301931.0,82.0
301934.0,50.0
301937.0,89.0
301938.0,92.0
301939.0,66.0
301942.0,100.0
301943.0,100.0
301946.0,69.0
301948.0,87.0
301950.0,59.0
301951.0,84.0
301953.0,97.0
301955.0,85.0
301957.0,42.0
301959.0,100.0
301961.0,84.0
301962.0,92.0
301963.0,95.0
301964.0,80.0
301966.0,81.0
301967.0,96.0
301968.0,61.0
301969.0,81.0
301970.0,74.0
301972.0,55.0
301973.0,99.0
301974.0,94.0
301975.0,83.0
301978.0,72.0
301980.0,94.0
301981.0,98.0
301985.0,95.0
301986.0,96.0
301990.0,76.0
301991.0,96.0
301992.0,78.0
301993.0,98.0
301995.0,100.0
301996.0,99.0
301998.0,15.0
302000.0,100.0
302001.0,95.0
302008.0,87.0
302012.0,88.0
302014.0,86.0
302017.0,71.0
302018.0,99.0
302020.0,51.0
302021.0,100.0
302025.0,85.0
302027.0,96.0
302028.0,95.0
302029.0,87.0
302032.0,98.0
302034.0,99.0
302035.0,95.0
302038.0,100.0
302040.0,80.0
302041.0,95.0
302042.0,91.0
302043.0,74.0
302045.0,73.0
302047.0,98.0
302050.0,97.0
302055.0,78.0
302056.0,88.0
302057.0,35.0
302058.0,68.0
302059.0,76.0
302061.0,100.0
302062.0,92.0
302063.0,84.0
302065.0,95.0
302066.0,80.0
302068.0,90.0
302069.0,94.0
302071.0,95.0
302072.0,75.0
302073.0,86.0
302075.0,52.0
302077.0,67.0
302080.0,99.0
302081.0,74.0
302082.0,65.0
302084.0,89.0
302087.0,88.0
302088.0,53.0
302089.0,96.0
302090.0,100.0
302092.0,69.0
302093.0,96.0
302095.0,93.0
302096.0,50.0
302098.0,95.0
302099.0,88.0
302100.0,95.0
302105.0,90.0
302107.0,99.0
302108.0,61.0
302109.0,47.0
302110.0,25.0
302114.0,79.0
302115.0,99.0
302116.0,95.0
302117.0,42.0
302118.0,100.0
302119.0,95.0
302120.0,30.0
302122.0,99.0
302123.0,100.0
302124.0,100.0
302125.0,71.0
302126.0,96.0
302127.0,60.0
302128.0,85.0
302130.0,98.0
302131.0,88.0
302132.0,93.0
302135.0,49.0
302136.0,93.0
302137.0,75.0
302139.0,96.0
302140.0,93.0
302144.0,100.0
302145.0,95.0
302149.0,86.0
302150.0,99.0
302151.0,100.0
302152.0,99.0
302153.0,100.0
302155.0,100.0
302163.0,100.0
302164.0,74.0
302166.0,70.0
302169.0,81.0
302171.0,88.0
302176.0,61.0
302180.0,96.0
302181.0,100.0
302182.0,99.0
302183.0,76.0
302185.0,95.0
302186.0,96.0
302187.0,96.0
302188.0,99.0
302189.0,77.0
302192.0,88.0
302194.0,99.0
302195.0,90.0
302196.0,100.0
302197.0,78.0
302198.0,97.0
302200.0,99.0
302203.0,84.0
302207.0,96.0
302208.0,88.0
302209.0,52.0
302210.0,100.0
302211.0,100.0
302213.0,100.0
302215.0,68.0
302220.0,90.0
302224.0,95.0
302225.0,80.0
302226.0,96.0
302227.0,99.0
302228.0,98.0
302229.0,93.0
302230.0,95.0
302233.0,99.0
302235.0,93.0
302236.0,99.0
302238.0,73.0
302239.0,100.0
302240.0,95.0
302247.0,45.0
302250.0,100.0
302251.0,75.0
302252.0,78.0
302253.0,68.0
302255.0,93.0
302256.0,100.0
302257.0,99.0
302258.0,94.0
302259.0,85.0
302260.0,75.0
302261.0,59.0
302263.0,81.0
302265.0,96.0
302266.0,94.0
302268.0,98.0
302269.0,77.0
302270.0,99.0
302272.0,76.0
302274.0,79.0
302276.0,99.0
302277.0,68.0
302280.0,50.0
302281.0,60.0
302282.0,98.0
302285.0,53.0
302286.0,89.0
302287.0,92.0
302290.0,92.0
302291.0,100.0
302293.0,100.0
302295.0,100.0
302298.0,90.0
302299.0,99.0
302300.0,45.0
302301.0,97.0
302303.0,92.0
302308.0,100.0
302310.0,99.0
302313.0,99.0
302314.0,25.0
302315.0,89.0
302317.0,99.0
302321.0,99.0
302323.0,91.0
302324.0,61.0
302326.0,96.0
302328.0,100.0
302329.0,94.0
302330.0,99.0
302331.0,97.0
302332.0,96.0
302336.0,95.0
302339.0,80.0
302340.0,95.0
302342.0,55.0
302343.0,100.0
302347.0,88.0
302348.0,57.0
302349.0,87.0
302350.0,85.0
302351.0,81.0
302353.0,65.0
302354.0,83.0
302355.0,68.0
302356.0,93.0
302358.0,89.0
302359.0,86.0
302360.0,97.0
302361.0,90.0
302364.0,100.0
302365.0,100.0
302367.0,70.0
302368.0,51.0
302370.0,96.0
302372.0,73.0
302374.0,85.0
302379.0,100.0
302380.0,50.0
302381.0,82.0
302383.0,100.0
302384.0,89.0
302388.0,89.0
302389.0,99.0
302390.0,65.0
302393.0,89.0
302397.0,83.0
302402.0,82.0
302405.0,98.0
302406.0,74.0
302407.0,100.0
302409.0,98.0
302410.0,89.0
302412.0,77.0
302414.0,95.0
302416.0,100.0
302418.0,99.0
302419.0,94.0
302422.0,100.0
302423.0,100.0
302425.0,88.0
302427.0,93.0
302429.0,58.0
302433.0,95.0
302434.0,98.0
302435.0,97.0
302436.0,73.0
302437.0,99.0
302439.0,98.0
302442.0,94.0
302443.0,88.0
302444.0,72.0
302446.0,83.0
302448.0,91.0
302449.0,51.0
302450.0,57.0
302451.0,93.0
302452.0,95.0
302454.0,99.0
302455.0,86.0
302456.0,99.0
302459.0,97.0
302460.0,89.0
302461.0,96.0
302465.0,99.0
302467.0,96.0
302468.0,94.0
302470.0,100.0
302473.0,90.0
302474.0,100.0
302475.0,99.0
302476.0,100.0
302477.0,35.0
302478.0,99.0
302479.0,99.0
302481.0,99.0
302483.0,92.0
302484.0,99.0
302486.0,68.0
302487.0,74.0
302488.0,93.0
302491.0,100.0
302492.0,100.0
302493.0,95.0
302495.0,73.0
302500.0,80.0
302504.0,99.0
302506.0,58.0
302510.0,99.0
302511.0,87.0
302512.0,15.0
302513.0,98.0
302516.0,91.0
302518.0,81.0
302519.0,100.0
302520.0,52.0
302522.0,93.0
302526.0,100.0
302527.0,92.0
302529.0,95.0
302532.0,97.0
302533.0,69.0
302534.0,60.0
302535.0,95.0
302536.0,100.0
302537.0,99.0
302538.0,73.0
302539.0,99.0
302540.0,81.0
302543.0,97.0
302544.0,53.0
302547.0,98.0
302548.0,97.0
302549.0,84.0
302554.0,79.0
302556.0,100.0
302557.0,91.0
302558.0,94.0
302560.0,87.0
260540.0,100.0
260541.0,80.0
260545.0,99.0
260546.0,84.0
260547.0,98.0
260548.0,100.0
260549.0,100.0
260550.0,76.0
260554.0,98.0
260555.0,100.0
260557.0,98.0
260560.0,99.0
260561.0,87.0
260562.0,88.0
260565.0,100.0
260567.0,81.0
260568.0,18.0
260570.0,100.0
260571.0,99.0
260572.0,74.0
260573.0,99.0
260575.0,76.0
260577.0,55.0
260579.0,59.0
260580.0,78.0
260581.0,72.0
260582.0,90.0
260583.0,10.0
260585.0,87.0
260587.0,100.0
260589.0,81.0
260591.0,100.0
260592.0,100.0
260593.0,92.0
260595.0,68.0
260599.0,21.0
260601.0,77.0
260602.0,93.0
260605.0,100.0
260606.0,91.0
260607.0,99.0
260608.0,44.0
260611.0,20.0
260614.0,95.0
260615.0,87.0
260617.0,59.0
260618.0,59.0
260621.0,95.0
260624.0,100.0
260626.0,24.0
260628.0,98.0
260629.0,24.0
260631.0,67.0
260632.0,77.0
260633.0,63.0
260634.0,99.0
260635.0,95.0
260637.0,98.0
260639.0,63.0
260641.0,98.0
260643.0,95.0
260644.0,99.0
260647.0,97.0
260648.0,71.0
260650.0,95.0
260652.0,26.0
260653.0,89.0
260654.0,58.0
260655.0,96.0
260659.0,74.0
260664.0,97.0
260670.0,94.0
260671.0,90.0
260676.0,86.0
260678.0,91.0
260679.0,88.0
260681.0,62.0
260682.0,0.0
260684.0,100.0
260685.0,39.0
260687.0,63.0
260691.0,96.0
260692.0,100.0
260693.0,95.0
260695.0,11.0
260696.0,94.0
260698.0,31.0
260700.0,58.0
260702.0,100.0
260703.0,93.0
260704.0,93.0
260707.0,25.0
260710.0,42.0
260711.0,94.0
260714.0,6.0
260715.0,100.0
260717.0,71.0
260718.0,98.0
260720.0,28.0
260721.0,96.0
260722.0,82.0
260731.0,76.0
260732.0,68.0
260735.0,76.0
260736.0,12.0
260739.0,74.0
260740.0,100.0
260744.0,60.0
260746.0,51.0
260747.0,71.0
260748.0,100.0
260749.0,76.0
260750.0,100.0
260754.0,86.0
260755.0,24.0
260756.0,83.0
260757.0,98.0
260758.0,73.0
260762.0,38.0
260764.0,66.0
260765.0,92.0
260767.0,85.0
260772.0,93.0
260774.0,47.0
260778.0,100.0
260779.0,100.0
260780.0,97.0
260781.0,79.0
260782.0,61.0
260788.0,98.0
260789.0,100.0
260792.0,85.0
260793.0,100.0
260794.0,71.0
260795.0,100.0
260797.0,86.0
260799.0,100.0
260801.0,92.0
260804.0,33.0
260805.0,46.0
260806.0,66.0
260809.0,96.0
260811.0,100.0
260812.0,30.0
260813.0,48.0
260814.0,55.0
260816.0,46.0
260817.0,96.0
260818.0,85.0
260819.0,99.0
260820.0,83.0
260821.0,100.0
260822.0,100.0
260823.0,99.0
260827.0,100.0
260828.0,77.0
260831.0,78.0
260832.0,86.0
260834.0,75.0
260836.0,33.0
260838.0,98.0
260839.0,57.0
260840.0,44.0
260842.0,88.0
260843.0,100.0
260845.0,76.0
260846.0,43.0
260847.0,94.0
260849.0,96.0
260851.0,92.0
260852.0,83.0
260854.0,99.0
260856.0,87.0
260858.0,99.0
260859.0,100.0
260860.0,95.0
260861.0,71.0
260862.0,99.0
260863.0,69.0
260864.0,42.0
260866.0,48.0
260867.0,77.0
260868.0,93.0
260872.0,63.0
260874.0,65.0
260875.0,50.0
260880.0,92.0
260882.0,16.0
260883.0,63.0
260884.0,28.0
260885.0,82.0
260886.0,95.0
260887.0,91.0
260892.0,82.0
260893.0,71.0
260894.0,6.0
260896.0,92.0
260897.0,98.0
260898.0,71.0
260902.0,73.0
260903.0,82.0
260904.0,86.0
260906.0,100.0
260909.0,85.0
260911.0,80.0
260912.0,96.0
260915.0,87.0
260916.0,11.0
260918.0,58.0
260919.0,82.0
260920.0,80.0
260924.0,73.0
260925.0,78.0
260926.0,7.0
260928.0,84.0
260929.0,65.0
260931.0,93.0
260933.0,93.0
260934.0,47.0
260935.0,70.0
260936.0,90.0
260937.0,96.0
260939.0,97.0
260943.0,62.0
260944.0,63.0
260945.0,100.0
260946.0,86.0
260948.0,68.0
260949.0,84.0
260953.0,99.0
260955.0,99.0
260956.0,99.0
260957.0,91.0
260958.0,71.0
260961.0,97.0
260964.0,99.0
260967.0,99.0
260968.0,96.0
260969.0,64.0
260971.0,100.0
260972.0,100.0
260974.0,96.0
260975.0,95.0
260976.0,99.0
260977.0,91.0
260978.0,98.0
260979.0,84.0
260981.0,90.0
260982.0,99.0
260983.0,81.0
260986.0,100.0
260989.0,99.0
260990.0,100.0
260992.0,73.0
260994.0,63.0
260995.0,100.0
260996.0,96.0
260999.0,98.0
261005.0,99.0
261006.0,49.0
261007.0,97.0
261008.0,94.0
261009.0,100.0
261010.0,89.0
261011.0,94.0
261012.0,86.0
261013.0,90.0
261014.0,100.0
261015.0,97.0
261017.0,100.0
261019.0,100.0
261020.0,86.0
261022.0,100.0
261024.0,97.0
261029.0,99.0
261030.0,62.0
261031.0,94.0
261032.0,84.0
261034.0,95.0
261037.0,95.0
261038.0,100.0
261039.0,93.0
261040.0,100.0
261041.0,45.0
261044.0,94.0
261045.0,94.0
261047.0,99.0
261048.0,100.0
261052.0,98.0
261054.0,99.0
261055.0,95.0
261057.0,91.0
261058.0,100.0
261062.0,97.0
261064.0,78.0
261066.0,93.0
261067.0,100.0
261068.0,100.0
261074.0,99.0
261077.0,87.0
261078.0,100.0
261079.0,97.0
261080.0,100.0
261081.0,82.0
261087.0,96.0
261089.0,100.0
261090.0,92.0
261091.0,87.0
261094.0,91.0
261096.0,93.0
261097.0,100.0
261098.0,38.0
261099.0,85.0
261101.0,100.0
261102.0,99.0
261103.0,84.0
261104.0,69.0
261105.0,96.0
261106.0,84.0
261107.0,99.0
261108.0,99.0
261109.0,92.0
261111.0,100.0
261113.0,99.0
261115.0,100.0
261118.0,79.0
261119.0,49.0
261125.0,91.0
261126.0,100.0
261129.0,100.0
261133.0,100.0
261135.0,98.0
261136.0,100.0
261137.0,100.0
261138.0,90.0
261139.0,53.0
261140.0,100.0
261141.0,85.0
261142.0,97.0
261143.0,88.0
261144.0,93.0
261146.0,100.0
261147.0,99.0
261149.0,78.0
261150.0,100.0
261156.0,99.0
261159.0,100.0
261160.0,89.0
261161.0,94.0
261162.0,99.0
261167.0,98.0
261169.0,91.0
261170.0,72.0
261171.0,100.0
261172.0,100.0
261174.0,63.0
261175.0,96.0
261178.0,85.0
261182.0,97.0
261183.0,96.0
261184.0,98.0
261190.0,100.0
261191.0,99.0
261192.0,100.0
261193.0,49.0
261195.0,98.0
261197.0,100.0
261198.0,100.0
261201.0,100.0
261203.0,85.0
261207.0,100.0
261212.0,100.0
261214.0,75.0
261216.0,93.0
261220.0,100.0
261222.0,100.0
261224.0,99.0
261225.0,86.0
261226.0,100.0
261227.0,100.0
261231.0,96.0
261232.0,100.0
261234.0,98.0
261235.0,98.0
261237.0,99.0
261239.0,99.0
261240.0,93.0
261241.0,100.0
261243.0,100.0
261245.0,91.0
261246.0,100.0
261251.0,80.0
261252.0,87.0
261253.0,37.0
261257.0,99.0
261261.0,100.0
261262.0,100.0
261263.0,88.0
261268.0,100.0
261269.0,100.0
261270.0,22.0
261271.0,99.0
261274.0,100.0
261275.0,49.0
261276.0,80.0
261277.0,99.0
261280.0,92.0
261281.0,65.0
261286.0,42.0
261288.0,97.0
261293.0,100.0
261295.0,100.0
261296.0,90.0
261298.0,66.0
261299.0,91.0
261301.0,96.0
261303.0,99.0
261305.0,100.0
261306.0,98.0
261307.0,99.0
261308.0,94.0
261309.0,95.0
261311.0,100.0
261312.0,97.0
261313.0,96.0
261314.0,100.0
261316.0,100.0
261317.0,64.0
261318.0,100.0
261319.0,88.0
261321.0,83.0
261323.0,100.0
261324.0,94.0
261325.0,89.0
261327.0,46.0
261329.0,45.0
261331.0,96.0
261332.0,99.0
261337.0,66.0
261339.0,77.0
261340.0,95.0
261343.0,69.0
261345.0,92.0
261349.0,100.0
261350.0,100.0
261351.0,99.0
261352.0,44.0
261353.0,92.0
261354.0,100.0
261356.0,94.0
261357.0,100.0
261358.0,89.0
261360.0,100.0
261361.0,100.0
261362.0,100.0
261365.0,96.0
261366.0,86.0
261367.0,92.0
261370.0,90.0
261371.0,98.0
261373.0,97.0
261374.0,94.0
261376.0,72.0
261378.0,99.0
261379.0,91.0
261380.0,79.0
261381.0,100.0
261382.0,98.0
261383.0,98.0
261385.0,85.0
261388.0,99.0
261389.0,92.0
261391.0,94.0
261393.0,77.0
261394.0,65.0
261395.0,94.0
261396.0,67.0
261399.0,100.0
261401.0,97.0
261402.0,99.0
261405.0,100.0
261406.0,25.0
261407.0,52.0
261409.0,95.0
261413.0,86.0
261414.0,83.0
261415.0,90.0
261416.0,33.0
261417.0,99.0
261418.0,98.0
261419.0,89.0
261421.0,100.0
261424.0,98.0
261428.0,96.0
261429.0,91.0
261431.0,68.0
261433.0,82.0
261434.0,75.0
261436.0,97.0
261437.0,91.0
